task,cost
0,18.14
1,55.9
2,15.53
3,23.29
4,28.35
5,39.46
6,49.55
7,15.92
8,32.81
9,41.42
10,28.02
11,37.25
12,11.49
13,48.72
14,34.57
15,24.14
16,15.5
17,28.89
18,36.31
19,21.67
20,26.62
21,53.09
22,24.16
23,23.58
24,33.6
25,43.02
26,45.08
27,19.6
28,26.46
29,17.46
30,25.14
31,50.13
32,35.45
33,13.77
34,50.82
35,19.58
36,17.29
37,46.15
38,33.89
39,23.01
40,33.46
41,27.82
42,40.56
43,11.2
44,22.45
45,39.06
46,13.12
47,39.88
48,14.9
49,35.24
50,31.14
51,21.04
52,19.65
53,41.4
54,43.29
55,39.76
56,27.39
57,24.17
58,23.43
59,20.98
60,21.3
61,13.36
62,11.18
63,33.96
64,41.62
65,37.99
66,17.19
67,20.93
68,19.84
69,33.48
70,34.83
71,20.79
72,47.87
73,16.18
74,17.79
75,24.07
76,29.33
77,58.98
78,42.31
79,43.19
