task,cost
0,20.64
1,17.38
2,33.3
3,37.63
4,24.22
5,38.51
6,24.4
7,30.45
8,26.27
9,28.56
10,29.51
11,42.0
12,16.06
13,36.49
14,32.68
15,18.76
16,16.24
17,30.44
18,11.85
19,24.74
20,17.77
21,41.46
22,10.02
23,42.49
24,16.46
25,10.17
26,36.92
27,41.85
28,24.74
29,36.36
30,31.73
31,35.25
32,13.08
33,40.44
34,38.34
35,19.75
36,37.22
37,42.88
38,28.5
39,20.14
40,51.25
41,19.39
42,18.23
43,45.76
44,12.21
45,32.48
46,36.95
47,33.59
48,14.64
49,59.75
50,52.57
51,10.76
52,37.91
53,49.65
54,37.92
55,31.03
56,24.95
57,21.34
58,14.15
59,33.2
