task,cost
0,24.98
1,14.3
2,10.94
3,30.34
4,37.45
5,36.01
6,14.53
7,60.03
8,48.72
9,10.51
10,16.56
11,44.85
12,25.76
13,13.06
14,52.39
15,31.75
16,31.8
17,44.77
18,46.93
19,38.66
20,23.87
21,23.86
22,37.92
23,16.53
24,21.97
25,41.17
26,40.53
27,20.02
28,25.92
29,33.54
30,37.79
31,14.88
32,46.04
33,44.19
34,12.06
35,39.73
36,48.67
37,25.77
38,29.08
39,17.47
40,49.77
41,32.22
42,14.93
43,43.53
44,51.61
45,32.16
46,19.62
47,51.29
48,20.0
49,45.81
50,52.08
51,36.25
52,26.48
53,29.39
54,19.57
55,45.89
56,45.46
57,38.06
58,46.39
59,22.0
60,30.95
61,12.21
62,43.56
63,35.54
64,19.68
65,41.77
66,26.1
67,35.22
68,41.17
69,41.21
