src,dst,comm
0,17,2
0,5,1
0,28,9
1,18,4
1,13,7
1,30,6
2,26,5
2,16,6
3,12,4
4,25,3
4,34,9
4,30,6
4,5,8
5,22,9
5,31,2
5,32,8
6,34,4
6,39,2
7,38,8
7,14,2
7,35,3
8,13,7
8,19,9
8,31,6
9,36,3
9,12,6
9,15,4
9,22,9
10,38,2
11,13,4
12,35,5
12,18,7
12,24,9
12,27,2
13,33,5
13,29,1
13,25,5
13,16,9
14,23,6
15,38,3
15,17,5
15,35,3
16,33,3
17,33,10
17,19,8
18,26,6
18,37,2
18,23,9
19,25,2
19,29,10
20,28,8
21,22,5
21,31,7
21,23,6
21,32,6
22,33,9
22,23,6
22,26,6
22,24,9
23,32,10
23,29,6
23,24,5
24,25,7
24,29,1
24,33,3
25,29,9
25,39,9
26,38,1
26,34,6
27,33,2
28,29,8
28,37,10
29,32,8
30,33,8
31,37,10
31,33,8
31,36,2
32,33,6
32,36,9
32,34,2
33,37,1
34,35,9
35,39,2
36,37,7
36,38,5
36,39,9
37,39,10
37,38,2
38,39,3
