task,cost
0,34.92
1,20.3
2,19.18
3,34.35
4,43.06
5,26.24
6,39.08
7,15.98
8,42.19
9,31.42
10,26.11
11,44.01
12,24.41
13,21.57
14,21.08
15,32.33
16,43.48
17,29.44
18,38.45
19,34.93
20,20.97
21,34.98
22,20.73
23,18.83
24,43.26
25,45.47
26,42.02
27,24.68
28,22.72
29,39.66
30,22.51
31,35.07
32,36.03
33,14.37
34,17.11
35,36.25
36,43.6
37,18.56
38,32.01
39,11.69
40,49.83
41,39.16
42,22.16
43,35.05
44,50.92
45,29.68
46,31.48
47,9.63
48,30.59
49,47.17
50,34.57
51,8.52
52,29.53
53,32.92
54,45.08
55,10.38
56,43.91
57,58.17
58,36.74
59,14.82
60,46.81
61,26.13
62,46.39
63,30.25
64,9.94
65,43.91
66,18.13
67,44.63
68,21.98
69,14.39
