task,cost
0,21.1
1,29.85
2,49.98
3,37.23
4,42.67
5,41.46
6,46.06
7,26.01
8,52.39
9,22.44
10,43.06
11,14.15
12,30.32
13,39.98
14,39.51
15,23.32
16,12.37
17,25.27
18,33.78
19,24.51
20,16.81
21,20.69
22,12.8
23,33.05
24,28.67
25,57.47
26,39.62
27,46.95
28,55.8
29,49.58
30,36.26
31,16.22
32,21.92
33,40.54
34,43.86
35,46.4
36,37.95
37,45.95
38,11.35
39,50.48
40,22.55
41,32.69
42,55.63
43,25.75
44,20.74
45,43.24
46,29.23
47,30.48
48,14.66
49,27.75
50,41.92
51,16.29
52,49.89
53,21.57
54,16.58
55,17.41
56,33.6
57,24.78
58,53.94
59,13.75
60,10.05
61,10.54
62,30.68
63,39.08
64,38.13
65,13.65
66,17.2
67,28.9
68,56.2
69,36.2
70,52.08
71,49.72
72,42.49
73,16.12
74,35.86
75,20.12
76,38.93
77,42.55
78,39.44
79,46.8
80,17.16
81,48.06
82,15.65
83,48.59
84,40.51
85,12.68
86,52.38
87,41.06
88,30.0
89,36.99
