task,cost
0,34.08
1,29.48
2,15.31
3,25.84
4,14.42
5,33.37
6,35.19
7,31.73
8,55.44
9,33.52
10,37.48
11,58.64
12,42.15
13,9.2
14,39.84
15,31.1
16,39.31
17,46.27
18,26.25
19,14.14
20,14.46
21,22.24
22,24.14
23,46.63
24,34.79
25,28.95
26,13.62
27,21.78
28,20.76
29,10.67
30,48.19
31,27.47
32,24.37
33,23.35
34,36.54
35,20.73
36,38.67
37,34.87
38,48.37
39,31.45
40,18.56
41,23.81
42,25.37
43,44.19
44,36.46
45,22.79
46,19.33
47,52.75
48,29.93
49,8.21
50,36.47
51,22.15
52,12.77
53,22.35
54,12.76
55,21.24
56,31.07
57,59.2
58,36.03
59,41.67
60,20.72
61,34.79
62,31.96
63,27.87
64,23.35
65,40.56
66,18.19
67,40.29
68,42.21
69,61.79
