task,cost
0,28.32
1,16.9
2,12.19
3,26.4
4,45.89
5,43.39
6,21.27
7,22.53
8,28.58
9,28.2
10,30.91
11,37.8
12,33.35
13,27.76
14,37.56
15,37.96
16,43.31
17,10.58
18,16.7
19,24.49
20,10.72
21,18.89
22,33.56
23,32.16
24,31.78
25,46.09
26,33.33
27,30.52
28,37.02
29,10.68
30,44.12
31,8.12
32,26.42
33,44.16
34,17.38
35,35.01
36,9.21
37,33.43
38,44.75
39,51.33
40,34.72
41,34.75
42,12.9
43,28.1
44,30.92
45,10.73
46,19.93
47,26.24
48,13.18
49,20.58
50,32.44
51,47.55
52,29.42
53,24.29
54,11.82
55,31.23
56,32.27
57,29.9
58,35.08
59,23.12
60,25.53
61,38.89
62,14.91
63,37.29
64,25.84
65,15.08
66,37.42
67,28.82
68,21.75
69,19.89
70,45.72
71,11.24
72,28.73
73,43.4
74,14.01
75,58.56
76,32.25
77,17.33
78,12.49
79,41.77
80,28.78
81,32.87
82,31.76
83,29.25
84,21.4
85,11.44
86,36.1
87,31.56
88,45.48
89,27.6
