task,cost
0,37.1
1,23.91
2,19.57
3,13.48
4,37.11
5,44.05
6,14.37
7,53.04
8,26.14
9,13.88
10,41.04
11,15.62
12,47.29
13,30.9
14,27.1
15,18.22
16,49.73
17,48.46
18,56.22
19,31.93
20,32.0
21,39.61
22,43.94
23,42.6
24,28.51
25,25.35
26,54.56
27,21.94
28,14.97
29,56.64
30,21.18
31,20.0
32,34.39
33,38.02
34,42.4
35,32.87
36,34.31
37,18.34
38,10.0
39,20.24
40,45.55
41,38.71
42,29.12
43,43.61
44,21.11
45,19.05
46,14.47
47,24.56
48,18.11
49,15.65
50,19.53
51,43.25
52,20.45
53,28.89
54,40.46
55,10.48
56,25.24
57,40.05
58,53.98
59,60.44
60,49.85
61,11.22
62,32.16
63,54.31
64,13.38
65,27.0
66,8.93
67,35.34
68,46.35
69,16.23
70,39.14
71,32.64
72,19.78
73,43.08
74,54.65
75,35.83
76,38.95
77,49.71
78,45.99
79,17.29
80,14.06
81,11.55
82,26.32
83,35.27
84,28.83
85,20.92
86,31.95
87,12.41
88,19.95
89,23.97
