task,cost
0,40.05
1,23.63
2,40.56
3,17.04
4,14.1
5,45.7
6,16.81
7,44.08
8,33.29
9,41.5
10,9.7
11,29.12
12,50.63
13,42.96
14,39.61
15,10.31
16,16.13
17,26.14
18,21.45
19,36.61
20,27.65
21,13.55
22,31.75
23,50.08
24,54.79
25,54.55
26,17.4
27,11.37
28,11.16
29,26.72
30,31.49
31,46.48
32,18.95
33,40.94
34,48.06
35,12.44
36,49.89
37,28.54
38,11.08
39,40.48
40,29.56
41,12.94
42,17.29
43,11.42
44,31.53
45,36.49
46,50.13
47,37.99
48,19.1
49,25.98
50,17.17
51,7.93
52,9.23
53,14.33
54,56.11
55,25.83
56,60.26
57,43.22
58,24.28
59,19.6
60,14.82
61,19.59
62,24.25
63,16.26
64,44.61
65,17.0
66,16.59
67,9.96
68,19.48
69,51.2
70,25.91
71,52.03
72,14.73
73,14.64
74,34.29
75,20.91
76,37.5
77,38.63
78,18.46
79,21.22
80,10.36
81,27.83
82,14.45
83,30.5
84,49.61
85,11.67
86,27.55
87,30.54
88,22.43
89,11.76
90,30.42
91,21.01
92,35.71
93,35.05
94,19.58
95,51.88
96,42.25
97,59.2
98,11.86
99,20.31
