task,cost
0,21.31
1,50.76
2,20.41
3,13.7
4,16.74
5,34.64
6,16.62
7,16.88
8,44.26
9,27.84
10,29.22
11,25.37
12,15.03
13,29.68
14,45.61
15,37.25
16,18.83
17,42.04
18,12.16
19,10.69
20,12.29
21,23.31
22,28.47
23,15.4
24,21.84
25,33.69
26,21.82
27,38.88
28,32.43
29,30.0
30,35.97
31,38.28
32,30.45
33,55.37
34,10.8
35,19.69
36,16.52
37,21.0
38,31.04
39,42.74
40,25.42
41,22.1
42,41.66
43,35.36
44,50.19
45,13.16
46,35.22
47,22.54
48,9.26
49,56.09
50,36.76
51,38.42
52,27.78
53,12.06
54,8.2
55,16.37
56,38.46
57,30.42
58,24.43
59,23.49
60,16.83
61,24.15
62,27.95
63,27.55
64,46.79
65,40.34
66,46.68
67,34.34
68,21.85
69,33.51
70,23.18
71,19.43
72,12.14
73,18.95
74,19.98
75,27.1
76,21.48
77,35.95
78,34.65
79,25.63
80,43.08
81,29.93
82,25.01
83,15.96
84,26.85
85,44.59
86,37.92
87,26.68
88,32.93
89,41.62
90,22.46
91,33.07
92,25.88
93,46.73
94,30.67
95,15.94
96,40.2
97,43.23
98,31.06
99,11.92
