task,cost
0,18.1
1,26.28
2,26.05
3,29.82
4,52.55
5,31.96
6,9.89
7,28.77
8,28.07
9,29.9
10,22.17
11,13.66
12,37.55
13,13.89
14,28.1
15,11.88
16,39.05
17,42.08
18,38.57
19,59.05
20,30.48
21,20.56
22,15.0
23,26.32
24,42.96
25,53.69
26,34.47
27,60.14
28,8.53
29,11.9
30,25.47
31,28.48
32,55.34
33,7.87
34,24.68
35,25.42
36,21.52
37,19.69
38,55.52
39,34.05
40,24.24
41,60.43
42,32.81
43,12.58
44,14.44
45,14.84
46,56.73
47,37.38
48,15.26
49,29.4
50,31.22
51,27.53
52,26.26
53,20.39
54,37.73
55,10.34
56,35.45
57,57.46
58,20.84
59,39.31
60,36.05
61,34.4
62,14.24
63,16.75
64,42.6
65,35.4
66,52.54
67,27.85
68,31.43
69,34.33
70,11.17
71,21.12
72,22.83
73,42.48
74,19.03
75,45.52
76,15.41
77,40.39
78,31.81
79,17.79
