src,dst,comm
0,43,6
0,5,9
1,84,4
1,11,2
1,4,10
2,30,3
2,32,7
3,50,6
3,10,10
4,42,3
5,65,5
5,19,7
5,80,4
6,60,4
6,52,10
6,73,4
7,93,1
7,16,2
7,14,10
7,61,3
8,65,4
8,69,8
8,73,4
9,82,4
10,28,6
10,72,4
10,49,1
11,79,9
11,58,5
12,30,2
13,75,4
14,87,2
14,94,2
14,83,10
14,84,5
15,21,9
15,19,1
15,27,8
16,25,6
16,56,1
16,53,1
16,48,3
17,23,1
17,76,5
18,83,4
19,20,7
19,81,2
20,55,4
20,83,6
21,74,1
21,53,7
21,72,5
22,78,4
22,65,2
22,96,2
22,42,7
23,78,9
23,86,2
23,98,7
24,78,2
24,89,6
25,60,8
25,58,9
25,26,1
26,55,5
26,99,7
27,56,7
27,80,5
27,88,9
27,29,2
28,76,7
28,35,9
28,70,4
29,74,1
29,92,10
29,61,10
29,40,3
30,97,6
31,86,3
31,84,7
31,47,3
31,55,8
32,79,1
33,74,2
33,35,6
33,48,4
34,51,2
34,71,6
35,55,6
35,44,5
35,66,7
36,97,1
36,49,6
36,59,10
36,57,9
37,64,8
38,46,2
38,80,10
38,70,9
39,62,3
39,60,4
40,95,2
40,91,2
40,73,8
40,79,9
41,98,6
41,65,6
41,69,8
41,51,1
42,54,8
42,55,9
42,87,2
43,50,1
44,71,8
45,72,10
45,92,3
45,61,6
45,54,10
46,72,9
46,90,7
46,79,10
47,49,7
47,77,4
47,66,9
48,66,2
48,63,10
48,71,3
48,79,1
49,84,7
49,62,5
49,70,9
50,84,6
51,99,9
51,58,8
51,85,7
51,84,5
52,92,10
53,86,9
53,89,9
53,97,4
54,78,1
55,96,5
55,94,6
55,79,2
55,75,1
56,86,5
56,65,1
57,80,6
57,71,4
58,92,1
58,86,8
58,79,8
59,94,3
59,80,8
59,66,10
60,68,4
60,98,4
61,78,5
61,62,2
62,92,2
62,72,4
63,97,1
63,84,4
64,68,4
64,83,8
64,97,10
64,66,3
65,77,8
65,87,3
65,81,4
65,70,7
66,72,3
66,78,7
67,85,6
67,92,4
67,82,5
68,83,4
68,77,9
69,76,5
69,70,1
69,72,1
69,97,6
70,99,1
70,92,9
71,93,4
71,86,9
71,83,2
71,80,2
72,99,10
73,76,5
74,85,7
74,75,7
75,77,7
76,98,10
76,80,4
76,89,1
77,90,2
77,85,10
77,99,9
78,93,7
78,80,8
78,86,8
79,85,4
79,87,8
80,82,8
80,95,9
80,81,7
80,99,1
81,92,7
81,98,10
82,88,2
82,96,5
82,83,8
82,86,5
83,97,10
83,91,9
83,87,6
84,91,10
84,95,5
84,98,10
85,86,4
85,94,1
86,88,1
86,99,8
87,89,8
88,99,6
88,97,9
88,96,2
89,98,1
89,94,4
89,95,9
89,90,1
90,97,6
91,96,10
92,95,5
93,97,2
93,94,5
93,95,9
93,99,3
94,96,8
95,96,8
95,98,6
96,98,1
96,97,2
97,99,7
97,98,4
98,99,3
