task,cost
0,28.41
1,17.93
2,11.47
3,52.28
4,26.12
5,13.29
6,15.03
7,20.0
8,42.26
9,41.3
10,30.88
11,47.01
12,33.92
13,56.72
14,16.24
15,17.94
16,10.65
17,27.95
18,39.88
19,35.5
20,23.4
21,15.79
22,11.65
23,29.47
24,43.76
25,46.26
26,52.0
27,17.88
28,21.26
29,43.19
30,29.78
31,16.38
32,41.15
33,39.37
34,41.95
35,27.15
36,49.73
37,8.69
38,12.89
39,16.09
40,36.96
41,31.78
42,16.69
43,30.82
44,35.75
45,36.02
46,17.85
47,14.44
48,17.86
49,27.58
50,39.31
51,28.07
52,42.87
53,43.26
54,22.06
55,14.89
56,52.07
57,47.5
58,49.09
59,49.91
