task,cost
0,19.01
1,40.25
2,31.57
3,26.55
4,40.25
5,21.77
6,35.53
7,24.04
8,14.03
9,16.16
10,49.52
11,21.85
12,20.13
13,48.82
14,32.37
15,14.11
16,22.53
17,32.63
18,28.43
19,19.03
20,16.12
21,30.14
22,26.59
23,14.79
24,28.36
25,43.62
26,35.85
27,31.85
28,23.47
29,24.24
30,39.05
31,12.72
32,37.67
33,15.38
34,11.46
35,18.5
36,19.8
37,19.34
38,14.33
39,27.82
40,14.83
41,29.83
42,10.48
43,58.93
44,18.87
45,17.52
46,53.28
47,51.12
48,22.4
49,13.0
50,17.43
51,18.87
52,23.2
53,50.39
54,24.95
55,25.41
56,25.23
57,49.25
58,52.77
59,55.19
60,26.88
61,16.01
62,13.87
63,34.89
64,55.75
65,35.49
66,34.6
67,17.26
68,53.64
69,49.62
