task,cost
0,53.16
1,15.79
2,23.61
3,41.8
4,14.09
5,23.41
6,22.12
7,34.89
8,27.63
9,20.3
10,39.9
11,52.17
12,24.14
13,44.78
14,46.6
15,17.29
16,11.96
17,40.05
18,31.9
19,39.64
20,16.42
21,38.52
22,21.21
23,41.99
24,49.82
25,20.9
26,31.81
27,36.31
28,48.83
29,15.69
30,48.49
31,12.69
32,25.1
33,31.64
34,26.52
35,20.88
36,32.97
37,41.92
38,11.52
39,22.04
40,14.43
41,47.94
42,13.17
43,46.85
44,35.31
45,53.15
46,19.92
47,25.6
48,42.68
49,46.45
50,36.11
51,27.62
52,39.18
53,32.26
54,59.58
55,31.42
56,14.4
57,26.16
58,23.78
59,13.8
60,23.57
61,24.89
62,39.09
63,39.36
64,24.02
65,25.39
66,32.01
67,24.92
68,19.66
69,23.07
70,22.74
71,21.92
72,12.84
73,21.03
74,13.73
75,29.69
76,30.08
77,34.18
78,13.52
79,12.16
