src,dst,comm
0,32,5
0,30,3
0,14,4
0,69,9
1,65,2
1,33,10
1,31,1
2,48,2
2,17,5
2,23,2
3,22,10
3,57,7
3,61,1
4,32,1
4,43,3
4,61,4
4,49,6
5,35,1
5,21,7
5,41,6
5,38,10
6,76,9
6,24,7
6,48,2
7,10,6
7,44,6
7,20,6
8,66,1
8,54,7
8,44,7
8,11,6
9,27,3
10,51,9
10,32,1
10,63,5
10,50,2
11,30,7
11,29,8
11,58,8
12,25,8
12,26,5
12,59,1
12,37,8
13,54,1
13,59,1
14,31,7
14,34,4
15,76,3
15,31,6
15,63,1
15,19,1
16,72,9
16,53,7
17,55,2
17,59,4
17,35,4
17,41,6
18,25,3
18,21,3
18,44,8
19,63,2
19,53,4
19,20,6
19,40,4
20,49,7
20,68,9
20,29,7
20,24,9
21,54,4
21,71,9
22,48,10
22,78,7
22,45,9
22,46,4
23,67,4
24,31,8
25,61,9
25,53,9
25,26,5
26,70,10
27,68,10
27,60,8
27,28,6
27,30,1
28,53,5
29,64,7
29,76,9
29,46,4
30,44,2
30,63,3
30,76,8
31,43,6
31,52,9
31,34,9
32,73,4
33,75,7
33,42,5
34,66,6
34,61,5
34,39,5
35,40,2
35,60,4
36,48,7
37,62,9
38,76,1
39,75,3
39,69,10
39,61,1
40,66,7
41,61,5
42,59,4
42,76,7
42,54,10
42,60,3
43,61,9
43,57,10
43,45,4
43,67,10
44,55,4
44,60,4
44,46,7
45,47,6
45,58,4
45,79,3
46,66,7
46,71,4
47,76,10
47,56,5
47,57,1
47,74,8
48,61,7
49,79,4
49,78,2
49,73,5
49,71,7
50,52,1
50,60,5
51,73,7
51,65,7
51,64,10
51,60,5
52,55,10
52,69,7
53,55,7
54,77,8
55,69,2
55,73,5
55,68,9
55,77,2
56,74,1
56,63,9
56,60,5
56,77,3
57,79,5
57,74,9
57,66,5
57,59,9
58,73,3
59,71,5
59,76,9
60,70,6
60,64,5
60,65,4
60,76,3
61,65,5
61,74,2
61,73,3
61,77,7
62,70,5
63,76,7
63,79,3
64,67,4
64,74,9
64,77,4
65,69,3
66,75,1
67,68,1
67,70,4
67,76,7
67,77,5
68,72,1
68,70,6
69,77,2
70,78,4
70,75,3
70,71,8
71,77,3
71,74,10
71,78,2
72,75,10
72,79,9
73,78,5
73,75,4
73,74,2
73,77,10
74,75,5
74,77,5
74,76,1
75,79,5
75,76,5
76,78,4
76,77,3
77,78,7
77,79,1
78,79,1
