task,cost
0,42.83
1,25.95
2,23.8
3,16.23
4,39.97
5,41.46
6,43.42
7,39.0
8,22.9
9,9.66
10,38.11
11,14.6
12,26.84
13,26.64
14,20.93
15,20.27
16,26.33
17,18.81
18,29.93
19,20.59
20,32.06
21,23.42
22,27.44
23,29.02
24,47.36
25,21.35
26,38.51
27,27.09
28,25.14
29,13.8
30,16.11
31,61.16
32,17.84
33,31.12
34,21.37
35,20.21
36,40.35
37,31.24
38,11.65
39,30.11
40,38.25
41,28.2
42,19.93
43,23.72
44,50.16
45,17.45
46,39.4
47,20.46
48,33.33
49,29.06
50,26.42
51,29.95
52,42.4
53,51.17
54,43.41
55,20.68
56,27.35
57,22.65
58,34.86
59,21.15
60,18.02
61,48.11
62,29.04
63,30.32
64,25.73
65,31.31
66,29.22
67,30.11
68,22.56
69,29.43
