task,cost
0,15.98
1,22.77
2,43.01
3,34.36
4,15.51
5,32.82
6,20.03
7,53.02
8,8.67
9,20.24
10,11.48
11,36.33
12,20.95
13,26.23
14,41.09
15,28.67
16,16.5
17,24.68
18,34.51
19,51.11
20,28.27
21,41.29
22,14.17
23,33.33
24,28.6
25,12.4
26,21.4
27,30.68
28,37.51
29,44.76
30,17.08
31,28.42
32,34.94
33,42.77
34,22.55
35,32.36
36,48.22
37,36.5
38,56.97
39,28.95
40,27.59
41,28.65
42,33.39
43,29.4
44,19.97
45,51.81
46,56.33
47,17.8
48,35.34
49,14.4
50,13.06
51,40.89
52,11.55
53,18.22
54,21.0
55,37.84
56,21.91
57,16.15
58,34.84
59,20.36
60,36.63
61,30.63
62,29.78
63,48.55
64,18.54
65,16.13
66,48.25
67,18.12
68,19.63
69,20.39
