src,dst,comm
0,17,8
0,6,1
0,31,2
0,1,7
1,33,8
1,41,7
2,4,8
2,38,8
2,29,3
2,36,7
3,26,7
4,19,3
5,37,10
5,49,5
6,21,5
7,44,9
7,17,4
7,41,5
8,40,10
8,39,8
8,27,5
9,47,2
10,45,1
10,20,1
10,31,5
11,43,5
11,26,6
12,35,2
12,13,4
13,20,5
13,47,9
14,32,1
14,31,6
14,23,9
15,42,1
15,48,4
16,41,7
16,24,9
16,33,5
17,32,3
17,35,2
18,34,2
18,45,5
19,31,8
20,48,4
20,29,3
20,22,4
21,36,7
21,31,1
21,33,7
21,39,9
22,30,6
22,48,10
22,26,3
23,39,4
23,36,4
23,41,1
23,35,6
24,37,5
24,45,1
25,29,6
25,31,4
26,37,5
26,40,1
26,48,6
26,43,8
27,40,3
27,29,7
27,46,8
27,39,2
28,49,8
29,44,7
29,31,3
29,34,5
29,37,7
30,33,8
30,42,3
31,37,5
32,38,9
32,44,9
32,43,10
33,47,7
33,44,6
33,38,5
33,42,2
34,46,7
34,37,4
34,36,2
34,41,8
35,41,3
36,44,7
36,39,10
36,40,1
36,47,1
37,44,9
37,45,1
37,46,5
38,42,5
39,40,9
40,49,6
40,41,10
41,45,8
41,43,9
41,47,6
41,44,10
42,48,5
42,46,8
42,44,4
42,47,7
43,45,4
44,46,1
44,45,1
44,49,2
44,47,8
45,48,8
45,47,6
45,49,5
46,48,8
46,47,8
46,49,3
47,48,4
48,49,2
