src,dst,comm
0,71,1
0,52,9
1,35,10
1,21,6
1,17,9
1,8,8
2,24,2
2,38,9
2,10,10
2,77,5
3,57,8
3,28,1
3,43,3
4,58,9
4,17,1
4,57,6
5,71,1
5,17,7
6,29,7
6,22,9
6,68,7
6,8,5
7,9,6
7,66,10
7,46,2
8,39,2
8,67,9
9,59,7
9,33,1
10,48,6
10,28,4
10,50,2
10,44,8
11,58,10
12,29,6
13,43,3
14,35,7
14,77,2
14,41,3
15,18,2
15,59,9
15,41,5
16,61,9
16,56,1
16,52,5
16,65,1
17,31,9
18,53,6
18,41,3
18,21,1
19,78,3
19,56,1
19,33,9
19,35,4
20,79,10
21,32,8
21,60,4
21,52,9
22,49,4
23,70,2
23,42,8
24,79,5
24,73,2
24,71,8
25,58,5
25,56,6
25,68,5
26,44,2
27,39,2
27,42,10
27,50,8
28,65,10
28,50,1
28,38,3
28,67,2
29,58,3
30,44,1
30,50,2
30,78,7
31,54,4
31,42,1
31,65,10
32,63,4
32,49,9
33,41,1
33,35,4
33,47,8
33,74,9
34,63,2
34,53,10
34,48,5
34,42,10
35,65,8
36,45,6
36,79,7
36,62,8
36,61,7
37,62,7
37,75,8
37,70,10
38,77,7
38,49,10
38,72,4
39,64,1
39,54,9
40,76,2
40,65,4
41,71,6
41,55,4
41,73,4
41,66,1
42,45,10
42,60,9
43,53,9
43,75,3
43,67,4
44,53,6
44,74,3
44,63,4
44,56,5
45,75,3
45,63,10
46,72,2
46,61,6
47,75,8
47,68,8
47,65,9
47,50,5
48,52,7
49,62,2
50,79,2
50,64,5
51,62,8
52,57,2
52,55,5
53,74,7
53,61,9
53,54,6
54,67,7
54,60,4
54,58,2
54,65,3
55,63,7
55,74,10
55,66,2
56,69,10
56,78,5
56,59,10
56,63,5
57,65,3
57,74,7
57,70,6
57,71,7
58,61,5
58,59,5
59,77,4
59,67,6
59,70,3
60,79,9
61,77,3
61,79,5
62,69,10
62,79,4
63,66,3
63,68,3
63,64,2
64,79,3
65,69,5
65,72,10
65,70,2
66,68,8
67,68,3
67,75,8
67,70,10
68,69,8
69,73,5
69,78,2
69,77,2
70,79,6
70,75,6
71,73,1
72,74,6
72,73,7
72,76,8
73,75,8
73,74,2
73,79,1
73,76,5
74,79,8
74,78,10
74,75,1
74,76,8
75,77,1
75,78,10
76,79,10
76,78,4
76,77,4
77,78,3
77,79,9
78,79,4
