task,cost
0,12.21
1,23.02
2,21.67
3,47.84
4,40.76
5,15.34
6,18.51
7,42.33
8,15.97
9,12.46
10,30.82
11,59.38
12,28.34
13,34.41
14,17.82
15,10.73
16,26.09
17,9.36
18,23.15
19,26.43
20,33.27
21,23.04
22,16.01
23,20.3
24,32.19
25,21.4
26,35.63
27,7.71
28,31.8
29,13.24
30,39.11
31,16.04
32,32.87
33,31.09
34,41.47
35,27.2
36,11.56
37,32.73
38,31.73
39,34.22
40,28.74
41,16.12
42,55.58
43,21.3
44,50.8
45,17.34
46,39.76
47,34.63
48,37.99
49,33.75
50,8.29
51,12.52
52,39.6
53,15.14
54,16.95
55,35.06
56,36.92
57,16.99
58,35.35
59,21.31
60,35.99
61,23.36
62,11.52
63,11.43
64,30.51
65,17.7
66,47.59
67,19.6
68,28.89
69,34.18
70,27.89
71,12.85
72,40.82
73,10.36
74,41.79
75,20.09
76,26.28
77,28.17
78,14.11
79,49.93
80,23.66
81,23.32
82,40.92
83,30.96
84,19.44
85,42.55
86,11.74
87,14.88
88,49.99
89,21.92
90,13.77
91,33.59
92,31.66
93,38.21
94,37.39
95,14.38
96,43.64
97,45.0
98,21.57
99,15.0
