task,cost
0,35.64
1,24.82
2,56.28
3,14.0
4,8.75
5,19.34
6,36.99
7,18.12
8,11.29
9,21.11
10,11.25
11,17.28
12,49.78
13,13.23
14,14.59
15,46.29
16,12.17
17,33.09
18,12.04
19,14.33
20,15.05
21,14.97
22,46.15
23,54.48
24,39.46
25,15.44
26,30.3
27,21.23
28,24.07
29,34.1
30,49.29
31,23.47
32,42.08
33,12.52
34,39.3
35,16.19
36,17.56
37,27.78
38,14.05
39,15.62
40,15.46
41,48.3
42,13.97
43,39.13
44,25.77
45,8.53
46,17.26
47,21.37
48,58.37
49,27.54
50,33.59
51,28.33
52,19.53
53,18.45
54,51.56
55,33.98
56,28.8
57,12.02
58,14.28
59,14.32
60,22.72
61,22.42
62,27.17
63,29.85
64,22.12
65,57.86
66,50.9
67,60.92
68,12.86
69,20.35
70,37.94
71,40.41
72,37.77
73,30.27
74,25.53
75,11.21
76,60.18
77,45.65
78,33.45
79,18.4
80,14.8
81,23.89
82,45.21
83,32.41
84,18.69
85,24.34
86,59.03
87,33.48
88,24.71
89,37.99
90,51.03
91,19.17
92,22.71
93,33.96
94,21.37
95,25.82
96,48.14
97,11.09
98,8.15
99,17.01
