task,cost
0,43.88
1,48.86
2,49.22
3,13.5
4,43.13
5,47.29
6,51.14
7,31.87
8,21.72
9,32.04
10,50.76
11,16.51
12,43.11
13,43.16
14,21.68
15,18.86
16,49.93
17,44.07
18,19.29
19,47.77
20,25.15
21,27.85
22,39.81
23,49.9
24,26.8
25,9.36
26,32.74
27,27.69
28,23.51
29,54.03
30,39.86
31,35.92
32,30.69
33,24.24
34,20.54
35,33.64
36,43.95
37,13.32
38,24.11
39,45.39
40,27.05
41,29.52
42,24.97
43,25.1
44,15.95
45,18.96
46,51.88
47,37.48
48,38.05
49,10.6
50,31.3
51,31.35
52,12.67
53,33.84
54,24.13
55,33.1
56,27.44
57,19.98
58,21.95
59,40.99
60,25.02
61,36.96
62,34.22
63,31.65
64,21.28
65,17.67
66,42.6
67,50.2
68,37.21
69,36.94
