task,cost
0,27.88
1,41.77
2,26.57
3,57.19
4,18.05
5,58.93
6,18.05
7,45.87
8,39.63
9,12.27
10,26.55
11,56.62
12,44.74
13,31.99
14,62.35
15,44.95
16,36.91
17,21.08
18,28.97
19,20.75
20,27.7
21,40.91
22,33.65
23,27.23
24,38.21
25,12.13
26,24.78
27,15.54
28,9.14
29,12.54
30,13.48
31,8.26
32,8.21
33,20.77
34,11.16
35,22.12
36,21.29
37,21.92
38,22.06
39,13.53
40,41.37
41,29.24
42,53.45
43,45.35
44,44.33
45,14.35
46,53.3
47,25.2
48,42.78
49,12.6
50,12.45
51,11.26
52,12.7
53,10.17
54,33.68
55,34.07
56,11.44
57,15.01
58,27.6
59,24.7
60,52.92
61,42.34
62,44.48
63,27.89
64,22.7
65,47.36
66,44.3
67,32.32
68,25.09
69,39.26
70,15.6
71,57.53
72,38.4
73,41.75
74,19.85
75,15.75
76,33.18
77,10.68
78,16.1
79,26.48
80,18.2
81,20.66
82,27.79
83,30.69
84,44.84
85,15.88
86,34.7
87,10.23
88,32.05
89,39.24
