task,cost
0,41.09
1,16.02
2,23.52
3,12.08
4,21.48
5,12.11
6,41.1
7,35.6
8,43.56
9,26.8
10,9.02
11,25.09
12,10.54
13,50.98
14,50.51
15,41.44
16,30.94
17,49.44
18,25.34
19,17.29
20,47.53
21,45.65
22,35.93
23,45.14
24,20.18
25,9.17
26,52.75
27,9.67
28,14.86
29,10.91
30,31.87
31,50.65
32,16.68
33,41.62
34,16.12
35,24.72
36,32.09
37,16.02
38,29.88
39,35.3
40,24.84
41,25.97
42,42.35
43,13.7
44,15.62
45,23.1
46,31.65
47,38.19
48,31.67
49,10.35
50,16.96
51,31.83
52,29.13
53,41.42
54,12.72
55,31.17
56,34.99
57,8.65
58,8.56
59,34.87
