task,cost
0,22.76
1,52.01
2,22.62
3,24.93
4,14.44
5,58.59
6,39.26
7,11.27
8,37.71
9,52.15
10,25.91
11,17.8
12,34.08
13,42.97
14,22.27
15,11.96
16,33.64
17,9.69
18,14.45
19,39.55
20,16.06
21,22.7
22,42.93
23,38.86
24,16.64
25,14.52
26,16.72
27,43.97
28,30.11
29,26.02
30,29.25
31,23.16
32,18.87
33,43.53
34,53.58
35,16.47
36,30.85
37,24.64
38,16.5
39,13.99
40,21.14
41,24.9
42,14.26
43,53.79
44,44.41
45,44.68
46,39.3
47,41.35
48,21.19
49,33.73
50,32.95
51,26.42
52,49.15
53,30.14
54,25.43
55,35.73
56,24.94
57,44.79
58,14.74
59,35.61
