task,cost
0,44.74
1,11.28
2,39.09
3,12.91
4,39.52
5,26.85
6,52.34
7,27.61
8,36.31
9,17.46
10,40.61
11,14.43
12,39.13
13,14.97
14,20.22
15,25.49
16,52.15
17,14.8
18,33.89
19,22.93
20,35.39
21,43.66
22,24.04
23,21.2
24,37.15
25,9.69
26,25.0
27,25.78
28,39.88
29,32.26
30,32.06
31,8.81
32,14.59
33,17.21
34,34.04
35,53.98
36,13.68
37,43.98
38,43.63
39,18.07
40,34.16
41,21.06
42,38.53
43,38.19
44,47.45
45,35.03
46,8.78
47,34.9
48,48.77
49,12.55
50,33.47
51,41.96
52,30.23
53,16.8
54,11.48
55,34.41
56,36.84
57,41.64
58,36.35
59,16.22
60,25.76
61,24.52
62,23.51
63,40.51
64,31.42
65,39.34
66,48.96
67,23.43
68,21.59
69,11.52
70,21.94
71,57.96
72,45.17
73,11.27
74,34.65
75,58.97
76,29.44
77,21.63
78,32.45
79,8.08
80,11.26
81,52.1
82,27.28
83,25.06
84,13.05
85,32.23
86,41.92
87,38.96
88,42.72
89,40.31
90,44.81
91,52.55
92,42.42
93,17.09
94,35.86
95,42.59
96,26.29
97,57.67
98,15.04
99,34.53
