task,cost
0,38.13
1,39.59
2,15.88
3,28.14
4,19.3
5,44.21
6,47.54
7,25.65
8,33.06
9,32.31
10,27.53
11,34.53
12,18.1
13,43.56
14,46.7
15,37.16
16,20.16
17,16.45
18,21.7
19,9.62
20,41.59
21,37.54
22,15.6
23,36.19
24,20.58
25,47.82
26,45.14
27,35.0
28,17.43
29,16.34
30,24.88
31,24.69
32,15.94
33,10.67
34,43.49
35,13.63
36,14.47
37,19.62
38,38.41
39,32.16
40,22.2
41,30.35
42,24.62
43,20.58
44,43.62
45,31.99
46,39.92
47,35.64
48,32.36
49,34.03
50,31.33
51,31.46
52,26.49
53,19.23
54,32.09
55,22.71
56,17.06
57,32.99
58,33.33
59,14.08
