task,cost
0,35.62
1,33.35
2,25.93
3,34.42
4,32.38
5,54.07
6,33.3
7,11.16
8,10.75
9,41.34
10,47.77
11,10.58
12,34.93
13,33.33
14,30.69
15,12.92
16,11.43
17,52.89
18,15.7
19,23.56
20,28.01
21,37.95
22,42.77
23,46.46
24,42.25
25,37.43
26,13.84
27,37.66
28,40.0
29,13.82
30,11.2
31,13.58
32,44.35
33,28.35
34,54.91
35,29.01
36,35.55
37,31.82
38,13.8
39,20.06
40,29.27
41,54.63
42,11.01
43,50.75
44,27.36
45,17.72
46,38.21
47,53.74
48,29.28
49,25.95
50,40.74
51,18.74
52,55.28
53,15.83
54,27.3
55,27.64
56,45.85
57,27.04
58,29.76
59,17.11
