task,cost
0,54.87
1,43.77
2,22.71
3,17.29
4,40.0
5,19.74
6,40.84
7,29.83
8,24.3
9,52.84
10,23.9
11,48.25
12,19.94
13,9.64
14,26.62
15,29.98
16,10.31
17,19.2
18,19.37
19,24.99
20,23.09
21,35.51
22,11.0
23,33.06
24,35.23
25,41.79
26,31.77
27,17.59
28,22.54
29,32.49
30,49.47
31,16.72
32,12.96
33,23.46
34,15.91
35,11.32
36,30.74
37,42.63
38,21.02
39,26.41
40,24.11
41,9.19
42,20.53
43,30.75
44,17.35
45,9.36
46,42.57
47,24.28
48,39.98
49,15.43
50,43.77
51,31.04
52,10.82
53,15.05
54,40.45
55,24.88
56,25.8
57,36.8
58,41.16
59,28.1
60,29.89
61,33.59
62,23.47
63,59.67
64,32.62
65,21.55
66,31.29
67,36.03
68,27.42
69,16.14
