task,cost
0,17.05
1,55.43
2,22.64
3,22.79
4,29.02
5,24.06
6,38.05
7,10.69
8,21.15
9,24.59
10,54.18
11,53.63
12,21.95
13,10.06
14,46.44
15,10.94
16,13.28
17,33.84
18,17.05
19,32.02
20,41.29
21,19.05
22,45.03
23,11.88
24,16.43
25,17.71
26,32.55
27,45.59
28,42.06
29,45.22
30,24.23
31,30.32
32,41.51
33,33.93
34,44.65
35,25.14
36,51.55
37,11.02
38,29.21
39,45.4
40,37.92
41,43.01
42,48.41
43,29.64
44,15.86
45,38.7
46,43.91
47,30.38
48,50.93
49,45.7
50,27.58
51,18.88
52,31.26
53,8.81
54,20.52
55,32.79
56,46.22
57,32.14
58,49.85
59,20.41
60,9.24
61,41.94
62,21.43
63,24.4
64,33.1
65,17.37
66,38.16
67,26.32
68,40.59
69,28.85
70,26.24
71,45.67
72,21.55
73,35.0
74,10.25
75,8.17
76,15.57
77,60.72
78,26.79
79,41.51
80,53.26
81,15.66
82,46.76
83,46.51
84,15.0
85,43.94
86,30.0
87,25.47
88,33.41
89,22.92
90,13.61
91,38.65
92,30.93
93,44.12
94,39.18
95,16.82
96,47.39
97,48.73
98,11.35
99,48.24
