task,cost
0,22.28
1,10.04
2,24.17
3,12.78
4,15.16
5,54.2
6,25.91
7,30.88
8,29.59
9,38.5
10,31.75
11,21.26
12,19.03
13,32.33
14,13.98
15,32.38
16,12.07
17,33.4
18,11.49
19,19.77
20,29.24
21,43.7
22,22.31
23,52.23
24,23.18
25,24.01
26,34.2
27,47.58
28,7.64
29,31.13
30,11.15
31,44.78
32,22.2
33,39.46
34,21.6
35,17.65
36,47.53
37,44.8
38,21.82
39,41.17
40,17.21
41,44.45
42,50.8
43,28.16
44,9.64
45,21.05
46,19.75
47,18.32
48,23.25
49,34.86
50,30.15
51,30.57
52,27.39
53,40.47
54,28.73
55,17.27
56,33.63
57,22.47
58,13.3
59,27.97
60,10.64
61,28.85
62,24.64
63,21.07
64,16.84
65,17.14
66,13.26
67,18.95
68,61.26
69,20.66
70,45.96
71,32.45
72,29.68
73,26.06
74,36.63
75,62.49
76,17.88
77,57.34
78,43.86
79,35.24
80,31.73
81,36.95
82,20.85
83,9.54
84,41.13
85,44.15
86,7.83
87,36.53
88,32.77
89,47.78
90,58.77
91,34.41
92,52.28
93,44.37
94,23.74
95,35.82
96,34.71
97,22.89
98,23.17
99,47.49
