task,cost
0,18.45
1,14.16
2,9.41
3,19.75
4,17.74
5,25.8
6,22.42
7,14.79
8,17.43
9,35.12
10,25.25
11,37.16
12,18.0
13,12.99
14,10.85
15,11.74
16,32.1
17,44.29
18,53.51
19,21.57
20,14.26
21,44.83
22,14.21
23,42.81
24,39.37
25,28.62
26,50.06
27,16.42
28,53.12
29,48.62
30,37.9
31,31.6
32,44.88
33,17.98
34,40.0
35,38.49
36,18.91
37,29.74
38,15.26
39,13.32
40,40.16
41,53.95
42,20.71
43,30.1
44,17.69
45,37.34
46,12.78
47,14.58
48,18.26
49,10.27
50,43.1
51,13.11
52,38.15
53,25.7
54,28.59
55,31.07
56,10.87
57,57.16
58,34.27
59,22.87
60,25.58
61,38.5
62,32.24
63,34.64
64,32.16
65,13.56
66,20.85
67,33.29
68,52.73
69,47.23
