task,cost
0,26.64
1,57.32
2,46.87
3,33.3
4,17.66
5,16.23
6,36.82
7,26.87
8,45.63
9,44.36
10,18.66
11,57.2
12,35.31
13,18.65
14,37.9
15,25.72
16,34.7
17,21.38
18,25.72
19,16.48
20,43.32
21,57.88
22,21.95
23,61.29
24,25.61
25,43.56
26,48.39
27,10.99
28,22.66
29,36.7
30,40.09
31,24.23
32,32.25
33,30.36
34,17.81
35,38.44
36,38.54
37,55.95
38,29.09
39,44.05
40,49.39
41,26.13
42,33.43
43,38.99
44,61.6
45,14.71
46,60.57
47,28.98
48,30.29
49,31.4
50,25.93
51,19.0
52,52.52
53,49.89
54,29.78
55,45.48
56,11.21
57,14.94
58,36.21
59,47.9
60,12.45
61,48.2
62,29.51
63,30.36
64,38.54
65,11.09
66,26.55
67,36.41
68,19.88
69,26.54
