task,cost
0,27.97
1,12.65
2,35.11
3,40.51
4,16.39
5,16.18
6,34.68
7,15.74
8,12.61
9,13.31
10,33.85
11,34.32
12,59.39
13,19.23
14,26.5
15,35.74
16,20.67
17,57.77
18,12.03
19,38.61
20,22.06
21,26.51
22,18.94
23,54.43
24,60.02
25,17.3
26,33.46
27,52.62
28,31.96
29,36.21
30,22.62
31,51.19
32,30.59
33,24.34
34,58.29
35,13.04
36,36.11
37,52.32
38,23.95
39,32.91
40,21.62
41,15.89
42,19.52
43,33.08
44,21.79
45,25.78
46,44.01
47,14.99
48,28.3
49,31.25
50,22.51
51,34.65
52,32.96
53,35.94
54,22.2
55,51.65
56,36.47
57,36.16
58,20.9
59,32.33
60,21.4
61,54.62
62,51.88
63,22.96
64,42.7
65,37.86
66,17.15
67,16.48
68,15.45
69,32.49
