src,dst,comm
0,27,4
0,26,6
1,27,4
1,21,2
1,13,7
2,10,7
2,16,7
2,27,3
3,16,4
4,27,9
4,17,2
4,25,7
4,28,3
5,10,7
6,26,4
6,15,4
6,16,5
7,26,2
7,28,2
7,12,5
7,25,2
8,25,5
8,20,9
8,26,4
9,29,9
9,15,8
9,11,5
9,14,2
10,25,10
10,21,3
10,11,8
11,12,3
11,18,3
11,19,6
11,13,8
12,29,7
12,24,1
12,23,9
13,16,9
13,25,3
14,29,7
14,25,10
15,22,9
16,28,4
17,28,8
17,18,3
17,23,1
18,26,3
18,20,8
18,24,9
19,20,3
20,24,4
20,27,9
21,26,9
22,28,7
22,25,7
23,28,3
23,29,6
24,26,10
24,27,6
25,29,1
25,28,2
26,29,1
26,27,9
27,29,5
27,28,5
28,29,3
