src,dst,comm
0,56,9
1,71,4
2,58,1
2,13,7
2,49,9
2,50,1
3,29,8
3,27,4
3,24,5
3,4,2
4,8,4
4,16,1
5,64,4
5,63,3
5,42,4
6,62,3
6,27,8
7,53,2
7,37,8
7,27,7
7,34,3
8,52,8
8,28,3
9,34,8
9,13,8
10,76,4
10,34,2
10,22,4
11,53,8
11,57,2
12,72,10
13,30,10
13,67,3
14,69,1
14,26,7
14,72,6
14,64,9
15,29,5
16,52,5
16,48,3
16,33,2
17,33,2
17,39,7
17,66,7
17,75,3
18,62,10
18,19,3
18,70,2
19,45,8
20,51,4
20,50,1
20,37,2
21,26,2
22,33,10
22,65,7
22,30,9
22,62,8
23,45,5
23,27,6
23,74,9
24,53,3
25,57,3
25,34,7
26,61,8
26,60,7
26,43,8
26,37,1
27,36,6
28,29,3
28,64,5
28,76,3
29,69,1
29,71,3
30,55,5
31,47,2
32,39,5
32,63,6
32,37,9
33,64,10
33,41,3
33,75,10
33,71,1
34,70,6
34,64,6
34,66,2
35,39,9
36,76,6
36,57,6
37,69,6
38,69,4
39,61,4
39,57,3
40,49,6
40,62,7
40,52,10
40,71,1
41,75,8
42,76,7
42,64,8
43,50,9
43,46,3
43,75,2
43,63,3
44,55,3
44,49,4
44,59,9
44,79,7
45,61,9
45,47,2
46,76,10
47,78,6
47,79,4
47,75,6
48,57,5
48,49,9
48,65,1
48,72,4
49,64,8
49,68,2
50,78,9
50,61,10
50,53,8
50,52,5
51,74,2
52,58,8
53,74,4
53,63,3
53,60,8
54,61,6
54,75,3
54,68,8
55,65,4
55,66,6
56,77,9
56,60,5
56,78,3
56,66,5
57,59,3
57,71,4
57,75,7
58,73,10
58,65,10
59,69,5
59,76,4
60,71,3
61,72,3
61,73,10
61,76,6
61,78,6
62,63,4
62,78,8
62,67,9
63,64,9
64,74,7
64,78,7
64,75,8
65,78,4
66,70,5
66,76,3
66,67,3
67,73,10
67,76,4
67,78,2
67,74,2
68,79,7
68,75,10
68,70,8
68,71,2
69,76,5
69,71,2
69,78,6
70,75,5
71,73,3
72,75,8
72,76,9
72,77,4
72,74,1
73,75,5
73,77,1
73,79,1
73,74,9
74,77,3
74,78,4
74,76,2
75,77,10
75,79,10
76,79,2
76,77,10
76,78,6
77,79,3
77,78,6
78,79,2
