task,cost
0,30.25
1,29.05
2,31.93
3,38.67
4,51.47
5,47.54
6,25.05
7,55.51
8,20.88
9,18.4
10,53.78
11,28.84
12,34.16
13,17.31
14,16.53
15,44.56
16,21.51
17,47.56
18,13.11
19,44.22
20,36.22
21,40.26
22,29.67
23,30.92
24,41.03
25,19.98
26,18.1
27,31.95
28,14.2
29,21.64
30,38.41
31,12.61
32,32.36
33,17.38
34,15.11
35,28.71
36,54.59
37,54.15
38,15.18
39,32.08
40,31.25
41,22.61
42,19.83
43,12.86
44,33.13
45,17.08
46,54.89
47,23.28
48,24.95
49,39.05
50,12.0
51,28.36
52,12.9
53,33.56
54,50.86
55,32.95
56,17.02
57,38.66
58,25.0
59,35.44
60,15.95
61,18.41
62,41.26
63,18.6
64,25.47
65,27.22
66,19.56
67,37.97
68,50.98
69,26.71
70,31.47
71,54.28
72,51.03
73,21.72
74,7.6
75,28.79
76,33.55
77,55.26
78,36.79
79,37.81
