task,cost
0,18.06
1,41.36
2,13.64
3,10.86
4,37.82
5,13.27
6,21.35
7,21.65
8,57.93
9,17.75
10,27.6
11,55.4
12,8.56
13,54.29
14,30.9
15,50.23
16,49.16
17,13.7
18,15.89
19,35.77
20,26.61
21,14.14
22,18.59
23,45.37
24,17.84
25,12.41
26,38.2
27,24.25
28,39.07
29,54.15
30,19.61
31,48.05
32,44.04
33,17.85
34,35.93
35,39.31
36,40.77
37,27.49
38,15.76
39,46.35
40,11.83
41,34.57
42,37.3
43,18.64
44,23.65
45,35.28
46,20.05
47,38.57
48,25.5
49,40.22
50,35.69
51,33.58
52,24.41
53,22.06
54,34.07
55,15.39
56,44.73
57,21.76
58,23.18
59,59.09
