task,cost
0,40.55
1,14.22
2,24.63
3,58.05
4,38.02
5,22.15
6,22.91
7,24.75
8,49.36
9,33.54
10,28.42
11,22.42
12,11.11
13,18.41
14,27.38
15,34.57
16,52.06
17,31.83
18,27.08
19,42.11
20,58.06
21,60.42
22,22.35
23,32.26
24,44.26
25,23.72
26,28.43
27,24.18
28,36.55
29,36.19
30,29.3
31,11.01
32,16.39
33,36.57
34,19.63
35,21.46
36,37.36
37,45.12
38,12.82
39,57.81
40,44.83
41,41.93
42,27.18
43,24.1
44,15.92
45,32.84
46,31.63
47,34.42
48,52.94
49,51.54
50,27.59
51,10.83
52,41.52
53,18.52
54,36.54
55,42.18
56,42.62
57,33.88
58,34.06
59,12.57
60,20.12
61,25.63
62,58.18
63,19.8
64,43.99
65,52.6
66,25.67
67,36.74
68,13.95
69,8.83
