task,cost
0,12.07
1,17.19
2,32.13
3,22.83
4,26.87
5,42.75
6,43.34
7,52.23
8,54.74
9,10.81
10,38.61
11,48.26
12,18.04
13,43.12
14,11.27
15,53.93
16,14.45
17,42.15
18,8.53
19,10.96
20,40.84
21,40.18
22,17.38
23,14.02
24,29.73
25,55.73
26,15.42
27,48.16
28,41.1
29,44.5
30,33.77
31,58.46
32,44.22
33,52.96
34,31.82
35,10.8
36,27.89
37,19.79
38,29.18
39,31.83
40,40.76
41,37.29
42,16.27
43,15.22
44,42.46
45,9.8
46,48.5
47,42.29
48,25.08
49,7.98
50,45.12
51,46.25
52,47.66
53,45.47
54,22.25
55,27.2
56,43.51
57,36.29
58,9.72
59,34.94
60,29.81
61,49.96
62,16.13
63,18.94
64,12.06
65,49.66
66,29.17
67,28.09
68,48.91
69,48.24
70,50.19
71,45.63
72,37.38
73,42.52
74,24.86
75,20.64
76,17.12
77,14.91
78,16.73
79,46.22
80,15.65
81,36.18
82,10.73
83,32.31
84,18.7
85,22.45
86,28.62
87,21.83
88,17.58
89,18.3
90,8.67
91,12.72
92,15.96
93,30.05
94,26.28
95,13.66
96,25.95
97,17.76
98,27.97
99,48.4
