src,dst,comm
0,77,2
0,65,2
1,58,10
1,69,1
1,87,6
1,60,10
2,19,9
2,23,5
3,28,5
3,6,6
3,63,2
3,24,9
4,61,4
4,12,1
4,48,3
5,21,6
5,72,4
6,63,6
6,40,1
6,35,10
6,11,9
7,58,2
7,23,4
7,62,5
7,63,9
8,26,4
8,43,3
8,19,9
9,12,3
9,73,6
10,85,6
10,80,3
11,77,6
11,28,6
11,88,1
12,27,6
12,74,7
12,63,6
13,58,7
14,76,2
14,57,3
14,67,7
14,17,5
15,25,8
15,18,3
16,19,7
16,78,4
17,47,3
18,57,7
18,20,6
19,45,8
19,53,7
19,76,5
20,26,8
21,86,1
21,74,6
21,22,7
22,81,6
22,45,6
23,39,3
23,51,10
23,78,9
24,64,4
24,55,7
25,41,2
25,34,6
25,71,3
25,87,5
26,41,3
26,82,10
26,80,1
26,73,10
27,62,3
28,74,1
29,40,2
30,69,5
30,82,4
30,46,2
31,51,10
31,59,8
32,48,2
32,87,8
32,65,9
33,88,1
33,80,8
33,70,8
34,79,6
35,49,9
36,68,2
36,67,10
36,45,1
36,74,9
37,78,3
37,54,6
37,50,5
38,86,9
38,88,7
39,62,5
39,42,2
40,82,5
41,74,10
41,73,8
41,67,3
41,54,4
42,83,1
42,49,1
43,68,5
44,73,10
45,49,4
45,77,6
45,46,10
45,56,9
46,67,1
47,73,6
47,70,3
48,52,4
48,71,3
48,69,3
48,72,10
49,60,9
49,62,5
49,71,5
50,89,6
50,70,5
51,70,9
51,52,9
52,60,1
52,75,2
52,63,1
53,63,8
53,81,1
53,61,7
53,59,10
54,82,5
54,66,3
54,80,8
55,63,2
56,76,4
56,63,6
56,61,2
56,79,8
57,67,2
57,73,4
57,81,3
58,69,5
59,74,8
59,77,3
60,66,6
60,72,10
60,61,4
61,64,9
61,78,3
62,89,7
62,75,3
62,86,6
63,74,2
63,69,8
63,70,2
63,84,5
64,68,7
64,76,8
65,70,9
66,71,2
67,77,7
67,88,1
68,76,7
69,82,9
69,88,2
70,82,5
70,86,6
71,75,7
71,79,7
71,87,6
72,83,3
73,74,7
74,83,6
74,89,6
75,85,10
75,82,9
75,83,2
75,84,5
76,87,8
76,77,6
76,80,5
77,87,7
77,82,5
77,84,5
77,80,6
78,88,10
78,84,5
78,82,1
79,87,8
79,86,3
79,81,3
79,83,2
80,87,3
80,81,7
81,82,4
81,84,7
81,87,8
81,83,1
82,85,3
82,86,8
82,88,8
82,87,4
83,87,4
83,85,7
84,85,7
84,89,7
84,87,10
85,86,4
85,87,7
85,88,8
85,89,5
86,87,3
87,88,1
87,89,10
88,89,7
