src,dst,comm
0,61,2
0,32,4
1,25,7
2,81,6
2,27,6
2,95,1
3,85,6
3,29,7
4,23,1
5,13,4
5,30,9
5,48,2
5,38,2
6,16,3
6,27,10
6,98,8
6,80,5
7,14,6
7,23,8
7,41,9
7,37,3
8,71,5
8,82,1
8,29,10
9,21,7
9,60,6
9,85,3
10,71,5
11,21,3
11,27,7
12,21,7
13,94,10
13,35,5
14,65,3
14,90,1
14,99,3
15,54,6
15,23,8
16,59,5
16,76,3
16,83,10
16,58,10
17,78,1
18,51,5
19,60,5
19,56,10
19,32,2
19,63,3
20,70,9
20,52,6
20,82,1
21,70,5
21,47,1
21,27,10
21,52,4
22,56,7
22,64,1
22,24,9
22,48,9
23,55,5
23,54,7
23,84,5
23,36,1
24,58,7
24,34,4
24,41,3
25,76,6
25,34,6
26,61,9
27,92,10
28,60,7
29,39,7
29,70,2
30,55,6
31,61,2
31,70,1
31,65,3
31,42,10
32,89,4
32,91,5
33,90,2
33,54,10
33,39,2
34,97,9
34,73,5
35,52,5
35,66,10
36,38,1
36,55,9
36,69,8
37,65,10
38,58,3
38,75,4
38,74,1
39,99,1
39,42,2
40,82,6
40,75,1
41,81,10
41,83,3
41,51,9
42,86,9
43,44,8
43,97,9
44,59,4
44,48,1
44,60,5
45,95,9
45,64,5
45,90,1
45,47,3
46,47,6
46,61,7
46,49,1
47,95,5
47,91,9
48,99,8
48,59,4
48,62,3
49,70,6
50,54,4
50,92,5
51,93,7
51,60,9
51,88,5
52,94,2
52,77,3
52,61,5
52,91,5
53,79,9
53,82,7
53,83,10
53,89,5
54,96,1
54,65,6
55,60,9
55,58,8
55,81,4
55,56,3
56,59,5
56,66,1
56,63,3
57,85,10
57,89,2
57,66,2
57,72,10
58,85,8
58,90,7
58,64,3
59,75,9
59,91,7
59,63,8
59,64,8
60,83,6
60,87,5
60,97,3
61,78,3
61,95,2
62,97,1
63,81,9
63,98,5
63,83,2
64,89,2
64,83,1
65,90,6
65,92,4
65,84,9
65,77,6
66,98,2
66,86,2
66,95,7
66,90,4
67,89,3
67,83,9
67,73,1
67,82,8
68,89,5
68,71,10
68,98,3
68,69,5
69,88,9
69,83,10
69,86,3
69,90,10
70,88,7
70,96,9
71,89,10
71,95,7
71,81,5
71,99,10
72,88,10
72,95,7
73,74,6
73,75,5
73,91,10
73,77,10
74,91,1
74,80,3
75,90,2
75,81,3
75,96,10
75,83,1
76,83,10
77,80,8
77,92,7
77,86,1
77,79,2
78,83,7
78,89,6
79,94,4
80,90,1
80,97,6
80,96,2
81,93,5
81,94,5
82,87,3
82,93,5
82,95,5
83,97,9
83,91,4
83,90,2
83,96,7
84,97,5
84,89,3
85,97,3
86,95,3
86,92,5
86,91,3
87,88,9
87,97,4
87,96,1
88,96,8
88,90,9
89,90,5
89,98,7
89,99,2
89,91,9
90,93,6
91,98,2
91,93,5
91,94,1
91,96,3
92,94,8
92,95,3
92,97,1
93,97,6
93,94,4
94,96,9
94,95,6
94,98,7
94,97,2
95,99,6
95,98,2
95,97,6
96,98,10
96,99,5
96,97,10
97,99,5
97,98,4
98,99,9
