task,cost
0,10.87
1,25.74
2,13.53
3,28.38
4,47.17
5,19.61
6,39.56
7,33.02
8,51.07
9,16.43
10,31.67
11,14.0
12,14.88
13,40.56
14,18.18
15,10.98
16,39.87
17,57.6
18,31.81
19,10.67
20,19.91
21,27.15
22,31.93
23,31.25
24,39.92
25,28.24
26,55.36
27,22.99
28,28.12
29,36.56
30,40.1
31,16.09
32,27.33
33,10.62
34,13.15
35,44.79
36,38.34
37,26.53
38,16.13
39,53.87
40,56.64
41,19.87
42,21.19
43,41.17
44,25.62
45,15.64
46,28.36
47,43.5
48,26.42
49,41.77
50,11.72
51,35.83
52,26.11
53,25.56
54,25.58
55,32.25
56,17.77
57,10.92
58,43.03
59,32.37
60,29.32
61,43.3
62,34.74
63,41.15
64,27.83
65,32.32
66,28.96
67,23.45
68,47.53
69,17.53
70,35.26
71,36.4
72,16.75
73,34.22
74,37.2
75,34.76
76,8.2
77,40.42
78,16.22
79,54.15
80,52.78
81,18.99
82,18.14
83,39.99
84,44.5
85,30.62
86,37.33
87,15.15
88,34.41
89,50.79
90,15.14
91,55.38
92,45.98
93,14.23
94,25.39
95,33.5
96,18.79
97,9.66
98,31.59
99,11.0
