task,cost
0,30.84
1,13.25
2,52.26
3,24.87
4,18.01
5,9.77
6,15.4
7,10.62
8,54.68
9,36.08
10,38.23
11,33.73
12,13.13
13,14.37
14,40.17
15,23.38
16,47.74
17,24.65
18,11.89
19,8.55
20,14.01
21,46.34
22,35.88
23,20.14
24,25.39
25,15.68
26,37.81
27,17.15
28,21.87
29,23.93
30,32.57
31,12.99
32,27.7
33,16.04
34,11.51
35,20.57
36,17.56
37,15.89
38,35.93
39,23.11
40,24.87
41,39.04
42,40.42
43,25.14
44,12.33
45,33.41
46,32.44
47,40.38
48,37.11
49,29.24
50,47.66
51,16.15
52,29.61
53,36.04
54,27.85
55,12.42
56,43.08
57,21.53
58,32.6
59,23.22
60,22.93
61,23.53
62,57.41
63,23.47
64,46.48
65,42.74
66,32.9
67,60.01
68,30.58
69,34.82
70,33.04
71,25.13
72,19.19
73,29.12
74,30.87
75,26.23
76,35.68
77,40.29
78,35.8
79,48.75
