task,cost
0,23.12
1,50.24
2,33.84
3,21.23
4,14.04
5,15.03
6,10.43
7,19.46
8,42.88
9,16.75
10,45.35
11,47.8
12,28.35
13,55.51
14,20.72
15,10.37
16,35.23
17,31.3
18,12.55
19,44.0
20,55.51
21,38.07
22,39.63
23,26.89
24,50.3
25,15.75
26,19.5
27,22.62
28,48.71
29,22.42
30,46.47
31,26.64
32,27.44
33,41.18
34,22.73
35,35.39
36,13.27
37,37.41
38,12.62
39,16.75
40,12.13
41,17.32
42,33.77
43,54.22
44,38.57
45,29.53
46,44.96
47,23.69
48,35.08
49,9.6
50,18.03
51,15.77
52,23.5
53,22.59
54,32.69
55,38.81
56,13.04
57,48.25
58,53.58
59,10.25
60,21.66
61,35.23
62,27.13
63,30.04
64,34.98
65,45.53
66,17.37
67,24.35
68,23.38
69,13.67
70,15.64
71,16.03
72,44.83
73,27.88
74,46.16
75,29.4
76,43.64
77,50.14
78,19.9
79,35.64
