task,cost
0,13.03
1,28.15
2,23.92
3,20.27
4,26.31
5,39.42
6,47.4
7,15.77
8,34.55
9,16.1
10,21.8
11,13.69
12,26.46
13,9.29
14,10.07
15,28.66
16,53.11
17,22.99
18,19.06
19,49.49
20,26.56
21,32.02
22,27.01
23,34.66
24,22.59
25,17.69
26,32.5
27,24.4
28,49.65
29,26.06
30,12.9
31,28.01
32,20.21
33,14.95
34,12.62
35,24.56
36,13.49
37,50.09
38,34.02
39,48.89
40,19.42
41,46.56
42,15.0
43,34.72
44,43.07
45,33.93
46,11.35
47,7.86
48,27.35
49,22.05
50,42.84
51,46.97
52,29.88
53,30.81
54,18.51
55,40.35
56,24.28
57,21.67
58,25.56
59,12.92
60,20.47
61,21.49
62,55.72
63,26.36
64,16.3
65,11.51
66,38.31
67,61.95
68,16.21
69,23.03
70,41.78
71,24.07
72,41.58
73,30.65
74,38.52
75,19.95
76,12.21
77,15.36
78,25.27
79,28.48
