task,cost
0,47.75
1,16.13
2,13.9
3,19.74
4,44.51
5,43.15
6,55.89
7,33.36
8,37.9
9,33.97
10,32.21
11,20.77
12,27.78
13,39.03
14,16.49
15,10.63
16,27.23
17,13.83
18,22.31
19,34.33
20,41.24
21,17.73
22,46.88
23,33.41
24,30.59
25,34.65
26,19.24
27,32.09
28,48.54
29,50.61
30,52.36
31,43.67
32,29.36
33,33.74
34,12.51
35,18.14
36,41.19
37,36.97
38,23.42
39,44.53
40,19.54
41,33.12
42,34.73
43,19.22
44,32.81
45,51.64
46,31.48
47,12.21
48,26.31
49,46.86
50,48.65
51,43.49
52,43.86
53,41.21
54,49.54
55,31.7
56,18.7
57,48.02
58,38.53
59,44.3
60,13.15
61,24.69
62,32.28
63,20.33
64,39.49
65,22.55
66,32.43
67,30.73
68,37.9
69,33.19
