task,cost
0,45.33
1,12.95
2,12.99
3,9.78
4,19.47
5,55.67
6,24.84
7,32.25
8,25.95
9,33.29
10,36.01
11,18.66
12,35.7
13,54.16
14,15.68
15,24.22
16,55.97
17,37.12
18,44.67
19,48.83
20,28.32
21,11.6
22,29.59
23,39.0
24,19.15
25,19.22
26,37.85
27,28.41
28,12.14
29,25.45
30,25.13
31,30.33
32,37.08
33,19.15
34,57.26
35,31.68
36,23.34
37,30.6
38,28.87
39,33.78
40,8.71
41,12.18
42,40.73
43,44.09
44,21.71
45,35.92
46,41.79
47,14.4
48,37.3
49,56.19
50,13.48
51,18.76
52,19.79
53,17.02
54,58.84
55,38.46
56,38.03
57,47.27
58,15.48
59,26.29
60,24.64
61,28.87
62,27.81
63,33.71
64,16.85
65,42.7
66,24.12
67,35.37
68,43.57
69,31.84
70,21.99
71,35.09
72,30.57
73,30.76
74,13.34
75,42.59
76,44.49
77,14.91
78,29.53
79,10.03
80,34.95
81,58.48
82,11.62
83,53.3
84,36.73
85,14.98
86,38.79
87,43.76
88,57.08
89,26.22
