task,cost
0,38.27
1,46.96
2,43.03
3,55.79
4,19.55
5,22.04
6,24.42
7,32.04
8,20.97
9,25.38
10,35.65
11,8.2
12,60.34
13,10.08
14,10.01
15,26.93
16,44.59
17,45.7
18,39.64
19,40.8
20,36.98
21,50.35
22,16.24
23,24.14
24,42.05
25,34.67
26,36.81
27,51.16
28,11.47
29,24.18
30,19.53
31,25.79
32,34.16
33,32.14
34,21.44
35,16.62
36,23.51
37,43.32
38,52.71
39,32.77
40,57.85
41,13.23
42,13.35
43,44.89
44,28.86
45,15.04
46,36.59
47,29.45
48,12.75
49,40.22
50,12.81
51,31.89
52,41.74
53,56.64
54,51.16
55,37.6
56,38.35
57,31.94
58,13.24
59,54.34
