task,cost
0,9.93
1,30.95
2,31.54
3,22.47
4,12.37
5,31.63
6,40.84
7,46.21
8,15.27
9,25.44
10,36.12
11,46.1
12,10.08
13,12.03
14,43.65
15,57.61
16,22.37
17,41.58
18,17.85
19,27.53
20,8.41
21,22.6
22,14.04
23,23.93
24,30.09
25,40.52
26,44.6
27,29.4
28,14.04
29,41.79
30,42.19
31,37.55
32,50.68
33,45.14
34,10.87
35,14.52
36,25.75
37,28.39
38,56.21
39,41.19
40,12.32
41,39.42
42,38.77
43,43.37
44,14.51
45,27.78
46,28.61
47,20.11
48,13.41
49,35.09
50,51.13
51,13.57
52,33.16
53,25.8
54,24.47
55,19.19
56,23.79
57,26.75
58,23.72
59,50.92
60,39.75
61,56.61
62,23.87
63,11.27
64,34.05
65,28.11
66,16.71
67,39.06
68,45.78
69,49.58
70,20.07
71,30.52
72,10.72
73,44.04
74,27.11
75,47.95
76,29.42
77,21.39
78,18.44
79,23.57
