task,cost
0,37.08
1,18.06
2,15.98
3,53.35
4,34.83
5,36.17
6,54.58
7,20.99
8,37.87
9,10.11
10,20.45
11,42.23
12,35.62
13,47.33
14,42.74
15,31.92
16,24.2
17,49.16
18,47.21
19,25.81
20,9.21
21,12.99
22,30.23
23,20.34
24,15.27
25,41.53
26,37.38
27,16.4
28,55.68
29,24.06
30,55.16
31,21.28
32,52.05
33,44.71
34,31.8
35,25.31
36,46.38
37,25.0
38,39.38
39,21.26
40,27.28
41,32.25
42,14.46
43,23.68
44,36.47
45,30.64
46,32.99
47,19.62
48,47.89
49,20.35
50,46.58
51,44.99
52,18.81
53,52.56
54,12.79
55,38.53
56,16.08
57,44.73
58,15.99
59,35.99
