task,cost
0,26.89
1,31.58
2,22.49
3,38.96
4,32.29
5,34.53
6,43.37
7,38.59
8,17.01
9,26.23
10,22.09
11,45.15
12,48.92
13,16.14
14,22.32
15,49.85
16,21.45
17,28.53
18,18.67
19,41.68
20,40.35
21,10.88
22,41.53
23,35.55
24,7.83
25,40.73
26,30.47
27,22.92
28,37.42
29,11.79
30,20.24
31,10.79
32,39.58
33,53.53
34,40.7
35,29.92
36,24.68
37,19.18
38,46.4
39,13.85
40,15.31
41,43.2
42,43.4
43,54.87
44,49.5
45,40.51
46,44.23
47,26.31
48,38.27
49,23.16
50,13.3
51,21.01
52,47.05
53,10.71
54,26.24
55,36.59
56,24.33
57,21.64
58,24.19
59,17.34
60,23.23
61,14.85
62,49.45
63,26.45
64,45.16
65,26.89
66,21.56
67,21.12
68,22.45
69,42.61
