task,cost
0,24.57
1,41.11
2,13.28
3,15.39
4,33.64
5,42.34
6,47.68
7,31.07
8,20.35
9,40.05
10,52.68
11,59.78
12,17.76
13,32.12
14,44.5
15,13.0
16,17.61
17,36.45
18,15.67
19,18.46
20,19.53
21,56.51
22,11.19
23,19.9
24,48.83
25,14.27
26,25.43
27,12.84
28,12.72
29,36.11
30,42.32
31,48.6
32,16.43
33,14.76
34,54.78
35,27.75
36,44.35
37,25.34
38,17.45
39,35.97
40,15.34
41,35.79
42,26.77
43,18.71
44,12.07
45,44.61
46,20.16
47,19.9
48,20.32
49,25.19
50,20.82
51,39.55
52,25.29
53,34.14
54,24.45
55,19.63
56,51.63
57,44.79
58,35.49
59,28.24
60,40.48
61,22.28
62,24.1
63,41.76
64,42.74
65,24.62
66,21.34
67,35.96
68,15.93
69,22.32
70,38.62
71,12.97
72,43.33
73,29.97
74,14.37
75,13.1
76,26.8
77,33.39
78,11.67
79,18.02
80,25.94
81,40.34
82,31.52
83,43.19
84,14.53
85,44.89
86,44.44
87,19.12
88,29.76
89,52.43
