src,dst,comm
0,27,9
1,2,7
1,29,2
1,85,3
1,89,7
2,72,4
2,61,5
3,21,4
3,26,9
4,53,3
5,14,4
5,26,7
6,64,7
6,33,1
6,48,6
6,89,8
7,83,10
7,50,1
7,18,7
7,80,1
8,67,1
8,69,10
8,48,10
8,27,3
9,44,7
9,71,7
9,35,1
10,60,7
10,59,1
10,28,10
10,46,9
11,81,9
11,74,6
11,20,3
11,46,7
12,64,6
12,62,4
12,63,3
12,69,9
13,36,4
13,67,10
13,63,1
13,39,1
14,86,6
14,45,3
14,49,3
14,62,7
15,28,3
15,47,2
15,68,7
15,77,8
16,88,10
16,30,3
16,58,4
17,33,3
17,50,10
17,46,3
18,48,8
18,45,6
18,43,10
18,73,1
19,75,3
19,41,3
19,62,5
19,21,3
20,21,8
21,61,10
22,52,10
22,85,10
23,73,3
23,79,2
24,46,2
25,62,10
25,69,3
25,72,1
25,83,4
26,43,9
26,74,5
26,67,10
26,89,3
27,49,9
28,76,5
28,30,2
28,29,3
29,67,2
29,70,2
29,39,9
30,49,8
30,83,1
30,86,4
31,55,1
31,49,1
31,85,3
31,38,2
32,34,1
32,81,10
33,44,1
33,68,7
34,48,10
34,70,9
34,56,6
35,84,5
35,88,3
35,60,6
35,47,10
36,66,3
36,62,7
37,88,8
37,87,4
37,69,4
38,42,6
38,71,3
38,55,2
39,56,9
39,40,9
39,71,5
39,88,10
40,66,6
40,88,8
40,67,4
41,87,4
41,86,2
41,65,1
42,49,6
42,60,3
42,74,2
42,56,10
43,55,6
43,65,10
43,61,8
44,61,10
44,54,10
44,64,9
44,78,8
45,81,1
45,87,7
46,75,9
46,57,2
47,57,8
47,55,8
48,52,5
48,68,2
49,75,1
49,52,2
50,82,1
50,87,7
51,78,8
52,83,5
52,80,1
53,86,4
54,57,7
54,69,6
54,65,8
54,71,7
55,85,10
55,60,7
56,71,10
57,67,6
57,83,2
58,84,8
58,64,5
59,68,6
59,79,4
59,86,5
60,86,6
60,64,7
60,88,1
60,79,2
61,65,9
62,75,3
62,65,10
62,89,2
63,64,6
63,70,3
63,80,9
64,78,9
64,82,10
65,85,2
65,69,8
65,77,8
65,66,4
66,67,4
67,81,2
67,75,8
68,80,9
69,79,4
69,83,6
69,84,10
69,74,5
70,72,5
70,84,7
70,89,4
70,73,7
71,72,6
71,80,6
72,86,1
72,80,3
73,85,3
74,77,10
75,82,1
75,76,6
75,88,7
76,85,5
76,79,2
76,81,2
77,86,9
77,82,5
78,82,8
78,88,3
79,80,6
80,82,4
80,88,4
81,89,2
81,87,2
81,86,9
81,85,4
82,84,9
82,89,10
83,84,2
83,89,8
84,88,4
84,85,5
85,87,4
85,86,7
86,88,6
87,89,4
87,88,8
88,89,5
