task,cost
0,41.05
1,29.66
2,16.48
3,36.68
4,30.94
5,30.09
6,26.8
7,31.03
8,23.24
9,27.09
10,17.65
11,26.53
12,40.49
13,17.45
14,45.76
15,32.34
16,36.45
17,18.14
18,38.99
19,49.69
20,29.11
21,49.73
22,22.64
23,42.48
24,18.55
25,42.09
26,22.71
27,39.16
28,22.36
29,27.62
30,48.89
31,14.86
32,48.05
33,28.24
34,36.43
35,11.3
36,45.51
37,45.86
38,21.79
39,9.04
40,60.12
41,19.08
42,36.46
43,47.14
44,39.47
45,13.43
46,42.99
47,17.4
48,20.19
49,21.15
50,17.39
51,28.37
52,37.07
53,35.32
54,25.56
55,38.63
56,30.52
57,20.23
58,18.67
59,16.04
60,18.56
61,46.25
62,44.63
63,25.65
64,49.78
65,53.44
66,20.26
67,11.88
68,10.0
69,9.77
70,16.77
71,35.94
72,43.21
73,18.57
74,13.53
75,25.43
76,49.65
77,44.49
78,33.9
79,11.09
