task,cost
0,47.39
1,36.81
2,12.89
3,61.13
4,36.56
5,25.69
6,23.18
7,33.49
8,21.62
9,21.99
10,17.85
11,26.15
12,15.41
13,51.81
14,47.46
15,12.4
16,12.48
17,54.19
18,13.23
19,20.83
20,15.62
21,30.22
22,8.5
23,43.49
24,33.51
25,23.18
26,29.14
27,13.25
28,48.69
29,23.46
30,38.32
31,31.5
32,34.06
33,30.95
34,21.83
35,16.47
36,29.11
37,57.69
38,27.76
39,11.67
40,13.54
41,59.47
42,23.95
43,25.23
44,17.7
45,15.59
46,12.8
47,22.73
48,33.6
49,11.63
50,40.28
51,35.59
52,60.22
53,28.44
54,23.97
55,10.33
56,18.07
57,11.99
58,30.83
59,29.58
