task,cost
0,53.98
1,37.49
2,9.94
3,33.23
4,34.43
5,37.6
6,22.31
7,42.15
8,26.71
9,12.02
10,39.1
11,42.25
12,35.25
13,44.03
14,31.75
15,42.26
16,36.68
17,45.64
18,44.87
19,45.25
20,21.2
21,58.25
22,33.85
23,47.81
24,25.36
25,23.17
26,49.8
27,33.56
28,28.39
29,17.39
30,18.05
31,34.4
32,26.83
33,53.01
34,43.45
35,50.49
36,28.65
37,29.74
38,20.22
39,28.14
40,41.11
41,23.03
42,25.61
43,28.43
44,52.97
45,17.43
46,14.74
47,22.09
48,47.86
49,45.43
50,30.02
51,24.82
52,43.9
53,23.23
54,28.46
55,35.61
56,45.59
57,29.92
58,20.44
59,38.53
