task,cost
0,28.71
1,28.74
2,31.05
3,38.75
4,39.77
5,29.92
6,37.91
7,11.74
8,20.77
9,37.99
10,33.36
11,35.02
12,21.14
13,56.85
14,24.21
15,50.06
16,28.7
17,23.04
18,48.96
19,39.35
20,14.82
21,43.65
22,28.6
23,19.27
24,25.9
25,53.32
26,20.71
27,18.34
28,34.35
29,13.58
30,13.0
31,35.82
32,27.45
33,28.43
34,35.34
35,48.17
36,15.46
37,33.64
38,22.03
39,54.19
40,41.23
41,36.82
42,45.14
43,18.27
44,17.48
45,44.53
46,21.18
47,44.44
48,41.36
49,15.31
50,29.41
51,33.69
52,15.9
53,22.6
54,36.89
55,9.47
56,44.38
57,24.25
58,31.28
59,35.49
60,42.17
61,38.6
62,26.97
63,13.16
64,31.37
65,48.99
66,29.72
67,41.57
68,17.36
69,13.34
70,14.07
71,22.62
72,11.83
73,29.64
74,12.74
75,16.93
76,19.4
77,44.56
78,37.33
79,48.59
80,19.42
81,39.97
82,38.46
83,42.93
84,36.53
85,47.06
86,23.11
87,12.3
88,27.24
89,40.5
