task,cost
0,10.1
1,21.21
2,31.89
3,53.13
4,35.78
5,28.5
6,50.03
7,12.85
8,53.28
9,18.23
10,47.37
11,49.42
12,16.24
13,36.31
14,40.6
15,10.98
16,35.36
17,11.9
18,48.45
19,18.23
20,52.95
21,17.11
22,44.4
23,59.65
24,42.1
25,23.39
26,19.95
27,15.4
28,19.54
29,37.71
30,19.74
31,25.55
32,22.95
33,35.76
34,39.54
35,9.93
36,11.23
37,52.3
38,12.46
39,17.47
40,13.08
41,18.79
42,30.6
43,31.55
44,27.86
45,23.19
46,38.76
47,29.46
48,48.59
49,26.94
50,43.7
51,48.33
52,26.57
53,38.84
54,45.72
55,34.06
56,35.06
57,45.22
58,8.23
59,18.08
60,34.2
61,12.29
62,23.67
63,22.55
64,31.99
65,27.86
66,9.74
67,34.03
68,15.89
69,41.38
