task,cost
0,24.27
1,41.1
2,48.91
3,52.62
4,22.89
5,13.25
6,44.51
7,37.69
8,52.72
9,35.12
10,27.02
11,10.45
12,29.01
13,42.04
14,23.18
15,30.61
16,40.23
17,24.41
18,40.3
19,43.71
20,36.58
21,11.28
22,10.2
23,23.07
24,24.87
25,8.39
26,36.93
27,44.98
28,26.22
29,42.36
30,39.0
31,16.07
32,18.98
33,17.47
34,35.52
35,41.29
36,21.65
37,17.5
38,21.36
39,17.3
40,32.56
41,42.82
42,10.26
43,20.4
44,26.54
45,12.5
46,31.99
47,15.11
48,52.34
49,37.29
50,35.85
51,24.61
52,18.97
53,22.63
54,35.01
55,60.05
56,25.51
57,18.06
58,23.98
59,20.59
60,35.93
61,36.84
62,55.55
63,42.49
64,12.21
65,22.8
66,12.0
67,56.42
68,53.93
69,14.67
70,13.1
71,24.58
72,15.69
73,46.36
74,15.92
75,31.05
76,25.52
77,11.95
78,30.19
79,14.25
