task,cost
0,26.79
1,11.84
2,16.55
3,25.6
4,14.04
5,34.49
6,20.02
7,12.58
8,48.45
9,50.06
10,12.26
11,13.22
12,24.51
13,52.44
14,47.61
15,43.99
16,23.44
17,42.58
18,27.2
19,15.81
20,12.69
21,37.05
22,36.41
23,27.82
24,54.07
25,22.39
26,16.14
27,26.37
28,27.71
29,32.91
30,40.84
31,31.39
32,25.01
33,27.29
34,35.75
35,35.97
36,44.47
37,61.67
38,37.7
39,13.72
40,25.29
41,41.86
42,32.52
43,42.12
44,16.83
45,28.88
46,44.29
47,48.43
48,20.99
49,21.33
50,32.87
51,30.59
52,11.86
53,35.78
54,25.09
55,15.37
56,15.73
57,11.38
58,20.48
59,15.8
60,40.32
61,8.91
62,37.09
63,8.42
64,32.55
65,11.78
66,36.35
67,16.85
68,39.1
69,51.34
