task,cost
0,11.81
1,40.19
2,30.23
3,40.39
4,40.47
5,24.81
6,11.34
7,38.64
8,42.72
9,15.43
10,34.59
11,15.86
12,20.26
13,43.52
14,43.3
15,39.24
16,47.53
17,25.65
18,22.12
19,16.58
20,33.4
21,15.79
22,44.93
23,17.12
24,34.25
25,30.38
26,26.75
27,45.13
28,16.69
29,30.18
30,22.4
31,26.35
32,20.61
33,31.17
34,36.23
35,37.11
36,54.23
37,21.1
38,29.47
39,38.96
40,24.79
41,41.43
42,10.06
43,15.91
44,26.04
45,25.22
46,10.68
47,35.63
48,10.72
49,17.67
50,17.5
51,10.45
52,38.11
53,41.24
54,13.38
55,9.91
56,35.17
57,35.05
58,24.17
59,22.78
